网址,标题,时间戳
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/06/17/ARTIuEsymhgj9aAoiJD6V76f170617.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,山东高考阅卷现场：理综数学外语每题至少两人评分,2017-06-17 12:17:50
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/04/16/ARTIiCw5qTBto8LAB3oDJloo200416.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,研究生学位论文抽检，暴露了什么,2020-04-16 10:13:42
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/10/29/ARTI1383030524957541.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,徐显明任中央社会管理委员会办公室副主任,2013-10-29 15:10:54
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/05/03/ARTIwcZn9ftvAwyVKZHZACHZ200503.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,点赞！这四项发明助力一线医疗队救治重症患者,2020-05-03 15:39:39
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/04/07/ARTIgXWU9N189eklpZz41jYP200407.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,【共同战疫】中国经验可以为其他国家借鉴,2020-04-07 20:09:48
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/04/01/ARTICxpXo7lG3rfzYMFahw3x200401.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,中国网事：轨交新规来了，明确对地铁陋习说“不”,2020-04-01 23:07:30
https://search.cctv.com/link_p.php?targetpage=https://news.cctv.com/2020/09/06/ARTILYaODEDvXQEBNuO7B792200906.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,砒霜治癌症、提高铜性能、开创数学新领域：他们获科学大奖,2020-09-06 16:30:36
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/08/10/ARTIIVkwZdUXSKrKFXEgYjdp200810.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,以深化制度改革推动乡村与小城镇协同发展,2020-08-10 11:23:11
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/05/10/ARTIXPsnvUOBMlK5auCiJGym200510.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D12,“新基建”风口下，看山东如何布局领跑,2020-05-10 10:19:54
https://search.cctv.com/link_p.php?targetpage=https://people.cctv.com/2020/07/06/ARTIhmJB2BzPnVa5uKTpk6ug200706.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,164天奔赴两个“战场” 战疫妈妈与高考女儿的约定,2020-07-06 11:29:55
https://search.cctv.com/link_p.php?targetpage=http://kejiao.cctv.com/2020/07/06/ARTItJeOMPjXndMpOUx77xiA200706.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,东北大学人才培养模式,2020-07-06 10:37:07
https://search.cctv.com/link_p.php?targetpage=https://news.cctv.com/2020/09/01/ARTIOPXDLmLO32oX6Z94DZ9e200901.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,国务院应对新型冠状病毒感染肺炎疫情 联防联控机制关于印发进一步推进新冠病毒核酸检测能力建设工作方案的通知,2020-09-01 00:05:56
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/08/03/ARTI25OImsoOSCuxsqeEQxQJ200803.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,习近平提出三点希望 同心答好“加试题”,2020-08-03 15:19:03
https://search.cctv.com/link_p.php?targetpage=http://jiankang.cctv.com/2020/05/15/ARTItvHqITmNqcwKpVW9cfnv200515.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,尽锐出战 生命至上 公立医院 战疫主力军,2020-05-15 11:38:32
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/05/14/ARTIrVZEmRCqw17H0nBha8XI200514.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,不计报酬、无论生死，因为我们姓“公”,2020-05-14 21:05:30
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/05/12/ARTIE8yMjj7ksxsaV2MTQ3ZN200512.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,试点高校强基计划陆续启动报名 将招录哪些人才？,2020-05-12 05:11:47
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/04/16/ARTI4kU81IJE5F7oyEUqcPqj200416.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,一头鲸的死亡 造就了一个深海生态系统,2020-04-16 10:22:39
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/04/07/ARTI1365273092170400.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,莫言旧居接待游客过千 房屋遭抠墙皮挖砖块(图),2013-04-07 02:32:25
https://search.cctv.com/link_p.php?targetpage=https://gongyi.cctv.com/2020/09/14/ARTI09uCVsotbf6UeUe0T9D9200914.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D13,当好稳就业、强动能的“领头羊” 双创示范基地有政策护航,2020-09-14 09:52:06
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/07/16/ARTIgdVBzxXqaTzzYsLw9i1R200716.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,紫外线能够通过直接照射皮肤的方式进行消毒吗？专家：不可行！,2020-07-16 12:48:09
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/06/04/ARTIkjfC6UvoAfnoRoJMLPBz200604.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,人民安全第一位！ 习近平主持这场专家学者座谈会有深意,2020-06-04 18:27:37
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/09/18/ARTIN4gDJxTZiY4D1mGEYkPd170918.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,107篇论文撤稿事件续：多名涉事作者已受处理,2017-09-18 10:05:40
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2016/01/25/ARTIBpw5iH3qUhQe6RMab5Rn160125.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,山东省长郭树清：文化和科技靠造假是没有希望的,2016-01-25 23:59:43
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/07/14/ARTIggLKlxnPTLcB2NIdL3JR200714.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,秃头有救了！干细胞技术让人造皮肤长出毛发,2020-07-14 09:32:33
https://search.cctv.com/link_p.php?targetpage=https://news.cctv.com/2020/08/14/ARTIczk0Xg3W2BQPFAHXdbsg200814.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,浪费可耻节约为荣，习近平关切“小米粒”里的“大民生”,2020-08-14 14:07:07
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/02/18/ARTI1392690917453905.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,男子钱花光了怕被骂 一路偷东西带回家,2014-02-18 10:36:23
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2014/02/25/ARTI1393312457458251.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,山东部分高校为省钱不开学 晚开一周省数百万元,2014-02-25 15:15:02
https://search.cctv.com/link_p.php?targetpage=https://news.cctv.com/2020/08/22/ARTImr4JiMUNzVVdWwQe0EPE200822.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,5岁男童被遗忘校车内近9小时死亡 幼儿园3人被逮捕,2020-08-22 06:06:09
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/06/27/ARTIC87n6kXjGNw1RkhGdOeX200627.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D14,清代阙里孔庙祭祀的双重特性,2020-06-27 09:31:03
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/05/09/ARTISib9fSj6BHSl1c9J8NZW200509.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,"中国抗疫""成绩来之不易""！研究东西方政治文化的学者这样看",2020-05-09 14:41:04
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/07/06/ARTIFZgwYCsRCwbzQ9ZMBvuZ200706.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,习惯通过手机阅读 如何“打开”现代文学经典,2020-07-06 11:15:36
https://search.cctv.com/link_p.php?targetpage=http://gongyi.cctv.com/2020/04/07/ARTID8bOe2rxZ9P3EvP4hTFf200407.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,致敬，新时代最可爱的人——写在世界卫生日到来之际,2020-04-07 13:56:12
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/09/08/ARTI1441683704915996.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,山东高校新生报到百态：有人挺大肚请产假！,2015-09-08 11:46:07
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/05/24/ARTIhQossc6ibZAJYu96kWKL200524.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,“始终把人民群众生命安全和身体健康放在第一位”——中国抗疫彰显“生命至上、人民至上”理念,2020-05-24 14:15:35
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/04/27/ARTIbWMXEHp57l3IzFrv8nAs200427.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,因地因校制宜调整研考复试 最大限度保障安全公平,2020-04-27 06:10:33
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/04/12/ARTI2L7aeiSpAlqSHkZ3UoC8200412.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,疫情下的“暖心礼包”：一系列政策拓宽就业渠道,2020-04-12 16:41:27
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/04/12/ARTIbRzlMBPM58fLJ8RhVQGs200412.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,疫情下的“暖心礼包”,2020-04-12 17:25:56
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/04/12/ARTIpfLNDA0O3rFppPizCko9200412.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,"最大限度拓宽就业渠道！疫情下的""暖心礼包""",2020-04-12 08:41:52
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/04/07/ARTI1365293595462192.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D15,莫言旧居遭抠墙挖砖 游客称撒家中可沾文气(图),2013-04-07 08:15:07
https://search.cctv.com/link_p.php?targetpage=https://culture-travel.cctv.com/2018/07/11/ARTI0fHZZPzN3UH2t9nc1gK8180711.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,5000年前“山东大汉”与230余精品文物亮相国博,2018-07-11 09:29:31
https://search.cctv.com/link_p.php?targetpage=https://news.cctv.com/2020/09/17/ARTIStK30qBJI3niXmgIRA9X200917.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,"论文买卖""风生水起"" 代写代投机构却成法外之地",2020-09-17 11:16:25
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/12/27/ARTI1419620210270655.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,三问“含抗污水”为何“静静流淌”？,2014-12-27 02:57:26
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/02/25/ARTI1393301608270871.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,山东部分高校为省钱不开学 晚开一周省数百万元,2014-02-25 12:13:57
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/07/15/ARTI7FGGqb3leuTnV9YCEO5E200715.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,转发收藏！教育部开通2020年高校学生资助热线电话,2020-07-15 11:18:53
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/03/25/ARTIvZSHUSoWJNCmF0c3tGIe200325.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,人民战“疫”传承发展伟大精神 汇聚民族复兴磅礴之力,2020-03-25 20:04:29
https://search.cctv.com/link_p.php?targetpage=http://kejiao.cctv.com/2020/07/11/ARTIF87YHa8jMRm2trApTWev200711.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,为了亿万父老乡亲——写在郑州大学办学92周年暨合校20年之际,2020-07-11 20:17:05
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2013/02/13/ARTI1360738379490413.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,香港人叹内地红包厚度超想象,2013-02-13 14:53:29
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2020/03/30/ARTIoR3wEnsRfK5bxPRmpYrW200330.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,决战武汉——“坚决打赢武汉保卫战”特别报道,2020-03-30 13:58:01
https://search.cctv.com/link_p.php?targetpage=http://ent.cctv.com/2016/06/08/ARTIdww3cSE44cnrHYnOUvYV160608.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D16,山东兴建乡村儒学讲堂 文化扶贫让精神先富,2016-06-08 10:09:24
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2013/06/29/ARTI1372476811550934.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,进口煤炭冲击国内市场 专家称不应限制煤炭进口,2013-06-29 11:33:47
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/05/31/ARTI1401543503809648.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,无辜女性为何命丧公共场所？四问山东招远“5·28”故意杀人案,2014-05-31 21:38:55
https://search.cctv.com/link_p.php?targetpage=http://news.cctv.com/2017/01/23/ARTImvTg8GeOhzkUNNDy5J65170123.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,部分农村地区结婚竟花费数十万 有家庭因婚致贫,2017-01-23 19:19:55
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2014/05/31/ARTI1401544658514566.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,新华社四问招远血案：无辜女性为何命丧公共场所,2014-05-31 21:58:37
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2013/01/30/ARTI1359556099216743.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,山东急救车闪警示灯送礼 医院称雾霾天司机紧张,2013-01-30 22:30:23
https://search.cctv.com/link_p.php?targetpage=http://jingji.cntv.cn/2013/06/10/ARTI1370821998925727.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,高层淡化GDP增速重要性：可以腾出手来做更多事,2013-06-10 07:54:31
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2015/07/07/ARTI1436227383661308.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,台大学生游学山东 品儒家学祭抗战胜利,2015-07-07 08:04:14
https://search.cctv.com/link_p.php?targetpage=http://news.cntv.cn/2016/01/25/ARTIBKcKy3dznmyUR43tVho9160125.shtml&point=web_normal&ref=https%3A%2F%2Fsearch.cctv.com%2Fsearch.php%3Fqtext%3D%E5%B1%B1%E4%B8%9C%E5%A4%A7%E5%AD%A6%26type%3Dweb%26sort%3Drelevance%26vtime%3D%26datepid%3D1%26channel%3D%26page%3D17,山大回应硕士学位论文作假:一经查实严肃处理,2016-01-25 17:02:14
